station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
-6.685, 93.7, None, None, None, 22.79, None, 270.1, 5.169, None, None, -7.0, None, None, 2019-12-02 16:00:00
-6.785, 93.5, None, None, None, 21.69, None, 268.5, 5.842, None, None, -7.0, None, None, 2019-12-02 17:00:00
-6.656, 93.6, None, None, None, 20.94, None, 272.8, 5.659, None, None, -7.0, None, None, 2019-12-02 18:00:00
-6.474, 93.9, None, None, None, 17.94, None, 268.5, 5.276, None, None, -8.0, None, None, 2019-12-02 19:00:00
-6.635, 93.8, None, None, None, 18.89, None, 269.1, 4.758, None, None, -8.0, None, None, 2019-12-02 20:00:00
-6.078, 94.1, None, None, None, 23.88, None, 267.4, 3.961, None, None, -7.0, None, None, 2019-12-02 21:00:00
-6.095, 94.1, None, None, None, 22.68, None, 274.0, 3.619, None, None, -7.0, None, None, 2019-12-02 22:00:00
-5.854, 94.6, None, None, None, 24.06, None, 271.3, 3.135, None, None, -7.0, None, None, 2019-12-02 23:00:00
-6.083, 94.3, None, None, None, 12.24, None, 255.1, 1.785, None, None, -7.0, None, None, 2019-12-03 00:00:00
-6.699, 93.7, None, None, None, 12.76, None, 256.9, 1.535, None, None, -8.0, None, None, 2019-12-03 01:00:00
-6.69, 93.7, None, None, None, 27.07, None, 276.4, 2.672, None, None, -8.0, None, None, 2019-12-03 02:00:00
-6.143, 94.3, None, None, None, 27.67, None, 275.6, 2.819, None, None, -7.0, None, None, 2019-12-03 03:00:00
-6.45, 94.1, None, None, None, 27.61, None, 277.5, 3.27, None, None, -7.0, None, None, 2019-12-03 04:00:00
-6.293, 94.2, None, None, None, 25.32, None, 267.7, 3.458, None, None, -7.0, None, None, 2019-12-03 05:00:00
-5.36, 94.9, None, None, None, 24.88, None, 268.8, 3.407, None, None, -6.0, None, None, 2019-12-03 06:00:00
-5.491, 94.8, None, None, None, 23.43, None, 266.9, 3.49, None, None, -6.0, None, None, 2019-12-03 07:00:00
-4.903, 95.2, None, None, None, 28.39, None, 270.7, 2.918, None, None, -5.0, None, None, 2019-12-03 08:00:00
-5.555, 94.8, None, None, None, 31.14, None, 279.5, 2.426, None, None, -6.0, None, None, 2019-12-03 09:00:00
-4.642, 95.5, None, None, None, 32.9, None, 276.4, 1.764, None, None, -5.0, None, None, 2019-12-03 10:00:00
-4.844, 95.3, None, None, None, 30.19, None, 288.1, 1.979, None, None, -5.0, None, None, 2019-12-03 11:00:00
-4.42, 95.7, None, None, None, 31.71, None, 279.8, 1.958, None, None, -5.0, None, None, 2019-12-03 12:00:00
-4.406, 95.7, None, None, None, 35.19, None, 287.4, 1.533, None, None, -5.0, None, None, 2019-12-03 13:00:00
-4.671, 95.5, None, None, None, 30.96, None, 281.1, 1.674, None, None, -5.0, None, None, 2019-12-03 14:00:00
-4.774, 95.4, None, None, None, 34.8, None, 282.9, 1.141, None, None, -5.0, None, None, 2019-12-03 15:00:00
-5.13, 95.2, None, None, None, 32.6, None, 285.4, 0.937, None, None, -6.0, None, None, 2019-12-03 16:00:00
-5.026, 95.2, None, None, None, 30.22, None, 281.9, 0.0, None, None, -5.0, None, None, 2019-12-03 17:00:00
-4.5, 95.7, None, None, None, 29.08, None, 282.3, 0.0, None, None, -5.0, None, None, 2019-12-03 18:00:00
-4.532, 95.7, None, None, None, 29.96, None, 268.5, 0.0, None, None, -6.0, None, None, 2019-12-03 19:00:00
-4.382, 95.8, None, None, None, 33.75, None, 278.7, 0.0, None, None, -5.0, None, None, 2019-12-03 20:00:00
-4.002, 96.1, None, None, None, 32.2, None, 265.8, 0.0, None, None, -4.0, None, None, 2019-12-03 21:00:00
-3.951, 96.3, None, None, None, 35.65, None, 277.4, 0.0, None, None, -4.0, None, None, 2019-12-03 22:00:00
-3.861, 96.4, None, None, None, 33.55, None, 282.2, 0.001, None, None, -4.0, None, None, 2019-12-03 23:00:00
-3.705, 96.5, None, None, None, 36.58, None, 279.9, 0.001, None, None, -4.0, None, None, 2019-12-04 00:00:00
-3.616, 96.5, None, None, None, 33.81, None, 281.9, 0.01, None, None, -4.0, None, None, 2019-12-04 01:00:00
-3.729, 96.5, None, None, None, 35.02, None, 280.6, 0.091, None, None, -4.0, None, None, 2019-12-04 02:00:00
-3.775, 96.4, None, None, None, 33.7, None, 279.4, 0.0, None, None, -4.0, None, None, 2019-12-04 03:00:00
-3.572, 96.6, None, None, None, 31.67, None, 281.0, 0.0, None, None, -4.0, None, None, 2019-12-04 04:00:00
-3.599, 96.6, None, None, None, 31.52, None, 274.8, 0.0, None, None, -4.0, None, None, 2019-12-04 05:00:00
-3.777, 96.4, None, None, None, 31.59, None, 269.2, 0.0, None, None, -4.0, None, None, 2019-12-04 06:00:00
-4.035, 96.2, None, None, None, 31.54, None, 272.4, 0.0, None, None, -5.0, None, None, 2019-12-04 07:00:00
-3.965, 96.3, None, None, None, 32.86, None, 270.1, 0.0, None, None, -4.0, None, None, 2019-12-04 08:00:00
-3.981, 96.2, None, None, None, 31.83, None, 270.0, 0.0, None, None, -4.0, None, None, 2019-12-04 09:00:00
-3.899, 96.2, None, None, None, 33.85, None, 276.3, 0.0, None, None, -5.0, None, None, 2019-12-04 10:00:00
-3.857, 96.3, None, None, None, 30.55, None, 275.7, 0.0, None, None, -4.0, None, None, 2019-12-04 11:00:00
-3.958, 96.2, None, None, None, 30.97, None, 270.6, 0.0, None, None, -4.0, None, None, 2019-12-04 12:00:00
-4.408, 95.9, None, None, None, 28.46, None, 268.8, 0.0, None, None, -5.0, None, None, 2019-12-04 13:00:00
-4.39, 95.9, None, None, None, 29.65, None, 266.1, 0.0, None, None, -5.0, None, None, 2019-12-04 14:00:00
-4.395, 95.9, None, None, None, 27.12, None, 254.7, 0.0, None, None, -5.0, None, None, 2019-12-04 17:00:00
-4.22, 96.0, None, None, None, 22.82, None, 243.0, 0.0, None, None, -5.0, None, None, 2019-12-04 18:00:00
-4.474, 95.8, None, None, None, 26.0, None, 241.6, 0.0, None, None, -5.0, None, None, 2019-12-04 19:00:00
-4.542, 95.7, None, None, None, 13.08, None, 242.8, 0.0, None, None, -5.0, None, None, 2019-12-04 20:00:00
-4.96, 95.4, None, None, None, 25.31, None, 291.5, 0.0, None, None, -6.0, None, None, 2019-12-04 22:00:00
-5.08, 95.2, None, None, None, 18.34, None, 283.7, 0.0, None, None, -6.0, None, None, 2019-12-04 23:00:00
-5.426, 94.9, None, None, None, 18.33, None, 302.3, 0.0, None, None, -6.0, None, None, 2019-12-05 00:00:00
-5.787, 94.5, None, None, None, 3.122, None, 307.4, 0.0, None, None, -7.0, None, None, 2019-12-05 01:00:00
-6.632, 93.7, None, None, None, 8.75, None, 271.1, 0.0, None, None, -8.0, None, None, 2019-12-05 02:00:00
-7.076, 93.3, None, None, None, 0.063, None, 267.9, 0.0, None, None, -8.0, None, None, 2019-12-05 03:00:00
-7.239, 93.1, None, None, None, 7.401, None, 270.6, 0.0, None, None, -8.0, None, None, 2019-12-05 04:00:00
-7.356, 93.2, None, None, None, 14.05, None, 274.1, 0.0, None, None, -8.0, None, None, 2019-12-05 05:00:00
-7.061, 93.6, None, None, None, 0.079, None, 255.8, 0.0, None, None, -7.0, None, None, 2019-12-05 06:00:00
-6.881, 93.8, None, None, None, 0.02, None, 255.9, 0.0, None, None, -8.0, None, None, 2019-12-05 07:00:00
-6.996, 93.6, None, None, None, 0.0, None, 255.9, 0.0, None, None, -7.0, None, None, 2019-12-05 08:00:00
-5.839, 94.8, None, None, None, 0.059, None, 255.9, 0.0, None, None, -6.0, None, None, 2019-12-05 09:00:00
-4.849, 95.8, None, None, None, 0.066, None, 255.8, 0.0, None, None, -5.0, None, None, 2019-12-05 10:00:00
-4.503, 95.9, None, None, None, 0.079, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 11:00:00
-4.707, 95.6, None, None, None, 0.04, None, 255.9, 0.0, None, None, -6.0, None, None, 2019-12-05 12:00:00
-4.879, 95.5, None, None, None, 0.063, None, 255.9, 0.0, None, None, -6.0, None, None, 2019-12-05 13:00:00
-4.357, 95.9, None, None, None, 0.0, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 14:00:00
-4.534, 95.7, None, None, None, 0.052, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 15:00:00
-4.765, 95.5, None, None, None, 0.0, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 16:00:00
-4.898, 95.4, None, None, None, 0.0, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 17:00:00
-5.088, 95.2, None, None, None, 0.079, None, 255.9, 0.0, None, None, -5.0, None, None, 2019-12-05 18:00:00
-4.981, 95.4, None, None, None, 7.862, None, 256.7, 0.0, None, None, -6.0, None, None, 2019-12-05 19:00:00
-4.705, 95.6, None, None, None, 37.78, None, 269.5, 0.0, None, None, -5.0, None, None, 2019-12-05 20:00:00
-4.599, 95.7, None, None, None, 30.24, None, 258.0, 0.0, None, None, -5.0, None, None, 2019-12-05 21:00:00
-4.5, 95.8, None, None, None, 0.052, None, 240.8, 0.0, None, None, -5.0, None, None, 2019-12-05 22:00:00
-4.527, 95.7, None, None, None, 0.052, None, 240.8, 0.0, None, None, -5.0, None, None, 2019-12-05 23:00:00
-4.53, 95.8, None, None, None, 19.65, None, 270.7, 0.0, None, None, -5.0, None, None, 2019-12-06 00:00:00
-4.271, 96.0, None, None, None, 0.0, None, 268.5, 0.0, None, None, -5.0, None, None, 2019-12-06 01:00:00
-4.639, 95.7, None, None, None, 15.12, None, 251.0, 0.0, None, None, -5.0, None, None, 2019-12-06 02:00:00
-4.696, 95.7, None, None, None, 4.998, None, 240.7, 0.0, None, None, -5.0, None, None, 2019-12-06 03:00:00
-4.386, 96.0, None, None, None, 31.64, None, 262.0, 0.0, None, None, -5.0, None, None, 2019-12-06 04:00:00
-4.384, 95.9, None, None, None, 35.14, None, 274.3, 0.0, None, None, -5.0, None, None, 2019-12-06 05:00:00
-4.742, 95.6, None, None, None, 22.74, None, 283.2, 0.0, None, None, -5.0, None, None, 2019-12-06 06:00:00
-4.484, 95.8, None, None, None, 0.0, None, 267.1, 0.0, None, None, -5.0, None, None, 2019-12-06 07:00:00
-4.437, 95.9, None, None, None, 0.374, None, 267.1, 0.0, None, None, -5.0, None, None, 2019-12-06 08:00:00
-4.151, 96.2, None, None, None, 21.77, None, 274.6, 0.0, None, None, -4.0, None, None, 2019-12-06 09:00:00
-3.198, 96.9, None, None, None, 17.5, None, 246.9, 0.0, None, None, -3.0, None, None, 2019-12-06 10:00:00
-3.117, 97.1, None, None, None, 0.0, None, 238.5, 0.0, None, None, -3.0, None, None, 2019-12-06 11:00:00
-3.156, 97.1, None, None, None, 0.0, None, 238.5, 0.0, None, None, -3.0, None, None, 2019-12-06 12:00:00
-3.361, 96.9, None, None, None, 0.052, None, 238.5, 0.0, None, None, -4.0, None, None, 2019-12-06 13:00:00
-3.681, 96.6, None, None, None, 0.02, None, 238.5, 0.0, None, None, -5.0, None, None, 2019-12-06 14:00:00
-4.186, 96.2, None, None, None, 0.034, None, 238.5, 0.0, None, None, -4.0, None, None, 2019-12-06 15:00:00
-4.506, 95.9, None, None, None, 0.0, None, 238.5, 0.0, None, None, -5.0, None, None, 2019-12-06 16:00:00
-4.796, 95.6, None, None, None, 0.034, None, 238.6, 0.0, None, None, -5.0, None, None, 2019-12-06 17:00:00
-4.85, 95.6, None, None, None, 0.0, None, 238.6, 0.0, None, None, -5.0, None, None, 2019-12-06 18:00:00
-4.706, 95.7, None, None, None, 0.0, None, 238.6, 0.0, None, None, -5.0, None, None, 2019-12-06 21:00:00
-4.807, 95.6, None, None, None, 3.344, None, 240.3, 0.0, None, None, -6.0, None, None, 2019-12-06 22:00:00
-4.77, 95.6, None, None, None, 3.514, None, 243.1, 0.0, None, None, -6.0, None, None, 2019-12-06 23:00:00
-4.522, 95.9, None, None, None, 4.984, None, 249.5, 0.0, None, None, -5.0, None, None, 2019-12-07 00:00:00
-4.49, 95.9, None, None, None, 4.713, None, 251.6, 0.0, None, None, -5.0, None, None, 2019-12-07 01:00:00
-4.572, 95.8, None, None, None, 9.3, None, 247.7, 0.0, None, None, -6.0, None, None, 2019-12-07 02:00:00
-4.348, 96.0, None, None, None, 10.3, None, 251.0, 0.0, None, None, -5.0, None, None, 2019-12-07 03:00:00
-4.434, 96.0, None, None, None, 0.052, None, 258.3, 0.0, None, None, -5.0, None, None, 2019-12-07 04:00:00
-4.62, 95.8, None, None, None, 0.074, None, 258.4, 0.0, None, None, -5.0, None, None, 2019-12-07 05:00:00
-4.785, 95.6, None, None, None, 0.063, None, 258.4, 0.0, None, None, -6.0, None, None, 2019-12-07 06:00:00
-4.691, 95.6, None, None, None, 0.052, None, 258.4, 0.0, None, None, -5.0, None, None, 2019-12-07 07:00:00
-5.268, 95.3, None, None, None, 0.0, None, 258.4, 0.0, None, None, -6.0, None, None, 2019-12-07 08:00:00
-4.846, 95.6, None, None, None, 0.02, None, 258.4, 0.0, None, None, -5.0, None, None, 2019-12-07 09:00:00
-5.0, 95.6, None, None, None, 0.071, None, 258.4, 0.0, None, None, -5.0, None, None, 2019-12-07 10:00:00
-4.529, 95.9, None, None, None, 0.0, None, 258.4, 0.0, None, None, -5.0, None, None, 2019-12-07 11:00:00
-4.298, 96.1, None, None, None, 0.0, None, 258.4, 0.0, None, None, -4.0, None, None, 2019-12-07 12:00:00
-4.476, 95.8, None, None, None, 3.402, None, 258.0, 0.0, None, None, -5.0, None, None, 2019-12-07 13:00:00
-4.808, 95.7, None, None, None, 2.773, None, 259.2, 0.0, None, None, -5.0, None, None, 2019-12-07 14:00:00
-4.996, 95.6, None, None, None, 0.0, None, 259.6, 0.0, None, None, -6.0, None, None, 2019-12-07 15:00:00
-5.259, 95.2, None, None, None, 0.02, None, 259.6, 0.0, None, None, -5.0, None, None, 2019-12-07 16:00:00
-5.344, 95.1, None, None, None, 0.048, None, 259.6, 0.0, None, None, -6.0, None, None, 2019-12-07 17:00:00
-5.347, 95.1, None, None, None, 0.082, None, 259.6, 0.0, None, None, -6.0, None, None, 2019-12-07 18:00:00
-5.31, 95.1, None, None, None, 0.074, None, 259.6, 0.0, None, None, -6.0, None, None, 2019-12-07 19:00:00
-5.537, 95.0, None, None, None, 0.267, None, 259.2, 0.0, None, None, -6.0, None, None, 2019-12-07 20:00:00
-5.722, 94.9, None, None, None, 0.108, None, 259.1, 0.0, None, None, -6.0, None, None, 2019-12-07 21:00:00
-5.37, 95.1, None, None, None, 13.26, None, 263.9, 0.0, None, None, -6.0, None, None, 2019-12-07 22:00:00
-5.483, 95.0, None, None, None, 36.69, None, 269.3, 0.0, None, None, -6.0, None, None, 2019-12-07 23:00:00
-5.867, 94.7, None, None, None, 51.74, None, 278.4, 0.0, None, None, -7.0, None, None, 2019-12-08 00:00:00
-5.695, 94.8, None, None, None, 52.97, None, 291.6, 0.0, None, None, -7.0, None, None, 2019-12-08 01:00:00
-5.899, 94.6, None, None, None, 44.9, None, 295.1, 0.0, None, None, -6.0, None, None, 2019-12-08 02:00:00
-6.034, 94.5, None, None, None, 45.43, None, 259.9, 0.0, None, None, -6.0, None, None, 2019-12-08 03:00:00
-6.225, 94.4, None, None, None, 48.57, None, 313.5, 0.0, None, None, -7.0, None, None, 2019-12-08 04:00:00
-6.859, 93.8, None, None, None, 52.41, None, 284.7, 0.0, None, None, -7.0, None, None, 2019-12-08 05:00:00
-7.498, 93.2, None, None, None, 46.25, None, 287.0, 0.0, None, None, -8.0, None, None, 2019-12-08 06:00:00
-8.32, 92.6, None, None, None, 52.11, None, 292.8, 0.0, None, None, -9.0, None, None, 2019-12-08 07:00:00
-8.67, 92.3, None, None, None, 40.29, None, 256.7, 0.0, None, None, -10.0, None, None, 2019-12-08 08:00:00
-8.69, 92.6, None, None, None, 42.87, None, 271.2, 0.0, None, None, -9.0, None, None, 2019-12-08 09:00:00
-7.879, 93.8, None, None, None, 55.42, None, 279.1, 0.0, None, None, -9.0, None, None, 2019-12-08 10:00:00
-6.393, 95.9, None, None, None, 49.94, None, 275.4, 0.0, None, None, -7.0, None, None, 2019-12-08 11:00:00
-6.319, 95.5, None, None, None, 41.76, None, 308.6, 0.0, None, None, -7.0, None, None, 2019-12-08 12:00:00
-6.428, 94.9, None, None, None, 29.0, None, 318.6, 0.0, None, None, -7.0, None, None, 2019-12-08 13:00:00
-7.355, 93.8, None, None, None, 41.69, None, 322.9, 0.0, None, None, -8.0, None, None, 2019-12-08 14:00:00
-8.51, 92.5, None, None, None, 24.17, None, 326.2, 0.0, None, None, -9.0, None, None, 2019-12-08 15:00:00
-9.47, 91.7, None, None, None, 34.56, None, 316.9, 0.0, None, None, -10.0, None, None, 2019-12-08 16:00:00
-9.9, 91.3, None, None, None, 38.67, None, 325.6, 0.0, None, None, -11.0, None, None, 2019-12-08 17:00:00
-10.19, 91.0, None, None, None, 42.83, None, 321.6, 0.0, None, None, -11.0, None, None, 2019-12-08 18:00:00
-10.36, 90.8, None, None, None, 41.09, None, 299.7, 0.0, None, None, -12.0, None, None, 2019-12-08 19:00:00
-10.5, 90.6, None, None, None, 42.56, None, 296.8, 0.0, None, None, -12.0, None, None, 2019-12-08 20:00:00
-11.06, 90.0, None, None, None, 29.54, None, 320.4, 0.0, None, None, -12.0, None, None, 2019-12-08 21:00:00
-11.56, 89.8, None, None, None, 14.58, None, 244.4, 0.0, None, None, -13.0, None, None, 2019-12-08 22:00:00
-11.45, 89.8, None, None, None, 0.0, None, 279.1, 0.0, None, None, -13.0, None, None, 2019-12-08 23:00:00
-11.55, 89.7, None, None, None, 0.048, None, 279.1, 0.0, None, None, -13.0, None, None, 2019-12-09 00:00:00
-11.59, 89.7, None, None, None, 0.02, None, 279.1, 0.0, None, None, -13.0, None, None, 2019-12-09 01:00:00
-11.4, 89.9, None, None, None, 0.0, None, 279.2, 0.0, None, None, -12.0, None, None, 2019-12-09 02:00:00
-11.06, 90.1, None, None, None, 51.48, None, 260.6, 0.0, None, None, -12.0, None, None, 2019-12-09 03:00:00
-10.95, 90.3, None, None, None, 52.73, None, 297.9, 0.0, None, None, -12.0, None, None, 2019-12-09 04:00:00
-10.88, 90.4, None, None, None, 13.6, None, 315.9, 0.0, None, None, -12.0, None, None, 2019-12-09 05:00:00
-10.81, 90.5, None, None, None, 18.4, None, 319.0, 0.0, None, None, -12.0, None, None, 2019-12-09 06:00:00
-10.6, 90.5, None, None, None, 39.4, None, 307.4, 0.0, None, None, -12.0, None, None, 2019-12-09 07:00:00
-10.27, 90.9, None, None, None, 19.75, None, 322.7, 0.0, None, None, -12.0, None, None, 2019-12-09 08:00:00
-8.55, 92.9, None, None, None, 16.44, None, 317.1, 0.0, None, None, -9.0, None, None, 2019-12-09 09:00:00
-6.993, 95.0, None, None, None, 22.19, None, 304.8, 0.0, None, None, -8.0, None, None, 2019-12-09 10:00:00
-7.303, 94.6, None, None, None, 33.28, None, 292.2, 0.0, None, None, -8.0, None, None, 2019-12-09 11:00:00
-9.16, 92.1, None, None, None, 22.71, None, 304.6, 0.0, None, None, -10.0, None, None, 2019-12-09 12:00:00
-9.59, 91.7, None, None, None, 30.01, None, 297.2, 0.0, None, None, -10.0, None, None, 2019-12-09 13:00:00
-9.5, 91.5, None, None, None, 35.19, None, 310.2, 0.0, None, None, -11.0, None, None, 2019-12-09 15:00:00
-9.89, 91.1, None, None, None, 40.4, None, 305.6, 0.0, None, None, -11.0, None, None, 2019-12-09 16:00:00
-9.66, 91.4, None, None, None, 47.47, None, 295.9, 0.0, None, None, -11.0, None, None, 2019-12-09 17:00:00
-9.19, 91.7, None, None, None, 40.43, None, 297.6, 0.0, None, None, -10.0, None, None, 2019-12-09 18:00:00
-9.29, 91.7, None, None, None, 39.29, None, 296.5, 0.0, None, None, -10.0, None, None, 2019-12-09 19:00:00
-8.97, 91.9, None, None, None, 40.2, None, 290.7, 0.0, None, None, -10.0, None, None, 2019-12-09 20:00:00
-8.74, 92.1, None, None, None, 44.61, None, 276.0, 0.0, None, None, -9.0, None, None, 2019-12-09 21:00:00
-8.31, 92.5, None, None, None, 34.79, None, 284.1, 0.0, None, None, -9.0, None, None, 2019-12-09 22:00:00
-8.05, 92.6, None, None, None, 41.12, None, 277.0, 0.0, None, None, -9.0, None, None, 2019-12-09 23:00:00
-8.09, 92.6, None, None, None, 40.62, None, 275.9, 0.0, None, None, -9.0, None, None, 2019-12-10 00:00:00
-8.16, 92.6, None, None, None, 34.72, None, 280.3, 0.0, None, None, -9.0, None, None, 2019-12-10 01:00:00
-8.14, 92.6, None, None, None, 31.73, None, 278.1, 0.0, None, None, -9.0, None, None, 2019-12-10 02:00:00
-8.04, 92.7, None, None, None, 41.71, None, 263.9, 0.0, None, None, -9.0, None, None, 2019-12-10 03:00:00
-8.24, 92.6, None, None, None, 38.31, None, 271.7, 0.0, None, None, -10.0, None, None, 2019-12-10 04:00:00
-7.896, 92.8, None, None, None, 36.34, None, 268.8, 0.0, None, None, -8.0, None, None, 2019-12-10 05:00:00
-7.45, 93.2, None, None, None, 36.38, None, 272.0, 0.0, None, None, -8.0, None, None, 2019-12-10 06:00:00
-7.194, 93.4, None, None, None, 28.93, None, 281.0, 0.0, None, None, -8.0, None, None, 2019-12-10 07:00:00
-6.955, 93.7, None, None, None, 20.56, None, 280.5, 0.0, None, None, -8.0, None, None, 2019-12-10 08:00:00
-6.287, 94.2, None, None, None, 35.95, None, 265.8, 0.0, None, None, -8.0, None, None, 2019-12-10 09:00:00
-5.63, 94.8, None, None, None, 29.42, None, 277.8, 0.0, None, None, -7.0, None, None, 2019-12-10 10:00:00
-5.022, 95.3, None, None, None, 17.57, None, 290.7, 0.0, None, None, -6.0, None, None, 2019-12-10 11:00:00
-5.571, 94.5, None, None, None, 24.89, None, 289.2, 0.0, None, None, -6.0, None, None, 2019-12-10 12:00:00
-5.752, 94.7, None, None, None, 22.71, None, 291.7, 0.0, None, None, -6.0, None, None, 2019-12-10 13:00:00
-5.015, 95.2, None, None, None, 11.04, None, 292.2, 0.0, None, None, -5.0, None, None, 2019-12-10 14:00:00
-5.403, 94.8, None, None, None, 14.22, None, 288.9, 0.0, None, None, -6.0, None, None, 2019-12-10 15:00:00
-7.054, 93.4, None, None, None, 16.32, None, 289.5, 0.0, None, None, -8.0, None, None, 2019-12-10 16:00:00
-8.02, 92.8, None, None, None, 24.35, None, 284.0, 0.0, None, None, -8.0, None, None, 2019-12-10 17:00:00
-7.792, 92.9, None, None, None, 14.44, None, 294.2, 0.0, None, None, -9.0, None, None, 2019-12-10 18:00:00
-7.93, 92.8, None, None, None, 12.55, None, 291.8, 0.0, None, None, -9.0, None, None, 2019-12-10 19:00:00
-7.532, 93.1, None, None, None, 21.69, None, 286.9, 0.0, None, None, -8.0, None, None, 2019-12-10 20:00:00
-7.29, 93.3, None, None, None, 26.56, None, 286.0, 0.0, None, None, -8.0, None, None, 2019-12-10 21:00:00
-7.249, 93.4, None, None, None, 15.79, None, 290.6, 0.0, None, None, -8.0, None, None, 2019-12-10 22:00:00
-7.175, 93.5, None, None, None, 10.02, None, 294.0, 0.0, None, None, -8.0, None, None, 2019-12-10 23:00:00
-7.24, 93.4, None, None, None, 16.25, None, 290.4, 0.0, None, None, -8.0, None, None, 2019-12-11 00:00:00
-7.282, 93.4, None, None, None, 23.56, None, 288.1, 0.0, None, None, -8.0, None, None, 2019-12-11 01:00:00
-7.453, 93.3, None, None, None, 16.7, None, 292.6, 0.0, None, None, -8.0, None, None, 2019-12-11 02:00:00
-7.611, 93.0, None, None, None, 14.33, None, 294.0, 0.0, None, None, -8.0, None, None, 2019-12-11 03:00:00
-7.639, 93.0, None, None, None, 34.34, None, 279.4, 0.0, None, None, -8.0, None, None, 2019-12-11 04:00:00
-8.01, 92.7, None, None, None, 34.72, None, 272.4, 0.0, None, None, -9.0, None, None, 2019-12-11 05:00:00
-8.04, 92.7, None, None, None, 30.95, None, 282.8, 0.0, None, None, -9.0, None, None, 2019-12-11 06:00:00
-8.12, 92.7, None, None, None, 34.59, None, 274.2, 0.0, None, None, -9.0, None, None, 2019-12-11 07:00:00
-7.983, 92.8, None, None, None, 36.07, None, 270.7, 0.0, None, None, -9.0, None, None, 2019-12-11 08:00:00
-7.831, 92.9, None, None, None, 30.29, None, 281.7, 0.0, None, None, -9.0, None, None, 2019-12-11 09:00:00
-7.723, 93.0, None, None, None, 21.42, None, 293.2, 0.0, None, None, -9.0, None, None, 2019-12-11 10:00:00
-7.428, 93.2, None, None, None, 40.12, None, 292.1, 0.0, None, None, -8.0, None, None, 2019-12-11 11:00:00
-7.321, 93.3, None, None, None, 27.2, None, 299.9, 0.0, None, None, -8.0, None, None, 2019-12-11 12:00:00
-6.602, 94.0, None, None, None, 21.2, None, 300.2, 0.0, None, None, -8.0, None, None, 2019-12-11 13:00:00
-6.639, 93.9, None, None, None, 9.38, None, 302.8, 0.0, None, None, -7.0, None, None, 2019-12-11 14:00:00
-6.424, 94.1, None, None, None, 5.231, None, 303.3, 0.0, None, None, -7.0, None, None, 2019-12-11 15:00:00
-7.183, 93.2, None, None, None, 15.72, None, 306.9, 0.0, None, None, -8.0, None, None, 2019-12-11 16:00:00
-7.653, 93.0, None, None, None, 44.06, None, 311.4, 0.0, None, None, -8.0, None, None, 2019-12-11 17:00:00
-7.886, 92.8, None, None, None, 31.51, None, 295.5, 0.0, None, None, -9.0, None, None, 2019-12-11 19:00:00
-7.736, 92.9, None, None, None, 22.97, None, 305.0, 0.0, None, None, -9.0, None, None, 2019-12-11 20:00:00
-7.753, 93.0, None, None, None, 22.77, None, 299.8, 0.0, None, None, -9.0, None, None, 2019-12-11 21:00:00
-7.368, 93.2, None, None, None, 25.5, None, 299.9, 0.0, None, None, -8.0, None, None, 2019-12-11 22:00:00
-7.057, 93.5, None, None, None, 25.36, None, 296.9, 0.0, None, None, -8.0, None, None, 2019-12-11 23:00:00
-7.112, 93.5, None, None, None, 25.61, None, 296.3, 0.0, None, None, -8.0, None, None, 2019-12-12 00:00:00
-7.055, 93.6, None, None, None, 24.42, None, 299.7, 0.0, None, None, -8.0, None, None, 2019-12-12 01:00:00
-6.944, 93.7, None, None, None, 32.38, None, 304.8, 0.0, None, None, -7.0, None, None, 2019-12-12 02:00:00
-6.684, 93.9, None, None, None, 38.66, None, 293.8, 0.0, None, None, -7.0, None, None, 2019-12-12 04:00:00
-6.355, 94.1, None, None, None, 42.27, None, 309.9, 0.0, None, None, -7.0, None, None, 2019-12-12 05:00:00
-6.53, 93.9, None, None, None, 26.43, None, 330.3, 0.0, None, None, -7.0, None, None, 2019-12-12 06:00:00
-6.596, 93.9, None, None, None, 29.64, None, 331.7, 0.0, None, None, -8.0, None, None, 2019-12-12 07:00:00
-7.09, 93.6, None, None, None, 28.42, None, 333.5, 0.0, None, None, -8.0, None, None, 2019-12-12 08:00:00
-7.201, 93.5, None, None, None, 28.07, None, 339.6, 0.0, None, None, -8.0, None, None, 2019-12-12 09:00:00
-7.233, 93.4, None, None, None, 22.02, None, 341.0, 0.0, None, None, -8.0, None, None, 2019-12-12 10:00:00
-7.027, 93.6, None, None, None, 20.91, None, 345.0, 0.0, None, None, -8.0, None, None, 2019-12-12 11:00:00
-6.37, 94.2, None, None, None, 15.83, None, 336.5, 0.0, None, None, -7.0, None, None, 2019-12-12 12:00:00
