station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, snw_dpth, dwpt_temp
None, None, -4.453, 91.3, None, None, None, None, None, 2019-12-05 14:00:00, None, None
None, None, -4.299, 92.3, None, None, None, None, None, 2019-12-05 15:00:00, None, None
None, None, -4.309, 93.6, None, None, None, None, None, 2019-12-05 16:00:00, None, None
None, None, -4.397, 95.7, None, None, None, None, None, 2019-12-05 17:00:00, None, None
None, None, -4.325, 94.3, None, None, None, None, None, 2019-12-05 18:00:00, None, None
None, None, -5.307, 93.6, None, None, None, None, None, 2019-12-05 19:00:00, None, None
None, None, -4.217, 92.9, None, None, None, None, None, 2019-12-05 20:00:00, None, None
None, None, -3.716, 94.7, None, None, None, None, None, 2019-12-05 21:00:00, None, None
None, None, -3.331, 95.7, None, None, None, None, None, 2019-12-05 22:00:00, None, None
None, None, -3.088, 97.0, None, None, None, None, None, 2019-12-05 23:00:00, None, None
None, None, -2.72, 97.4, None, None, None, None, None, 2019-12-06 00:00:00, None, None
None, None, -2.59, 97.5, None, None, None, None, None, 2019-12-06 01:00:00, None, None
None, None, -2.319, 97.6, None, None, None, None, None, 2019-12-06 02:00:00, None, None
None, None, -2.127, 97.9, None, None, None, None, None, 2019-12-06 03:00:00, None, None
None, None, -1.863, 98.0, None, None, None, None, None, 2019-12-06 04:00:00, None, None
None, None, -1.733, 98.2, None, None, None, None, None, 2019-12-06 05:00:00, None, None
None, None, -1.673, 98.2, None, None, None, None, None, 2019-12-06 06:00:00, None, None
None, None, -1.701, 98.2, None, None, None, None, None, 2019-12-06 07:00:00, None, None
None, None, -1.661, 98.2, None, None, None, None, None, 2019-12-06 08:00:00, None, None
None, None, -1.435, 98.2, None, None, None, None, None, 2019-12-06 09:00:00, None, None
None, None, -1.236, 98.2, None, None, None, None, None, 2019-12-06 10:00:00, None, None
None, None, -1.017, 98.3, None, None, None, None, None, 2019-12-06 11:00:00, None, None
None, None, -1.053, 98.3, None, None, None, None, None, 2019-12-06 12:00:00, None, None
None, None, -0.91, 98.3, None, None, None, None, None, 2019-12-06 13:00:00, None, None
None, None, -0.85, 98.5, None, None, None, None, None, 2019-12-06 14:00:00, None, None
None, None, -1.041, 98.6, None, None, None, None, None, 2019-12-06 15:00:00, None, None
None, None, -0.958, 98.7, None, None, None, None, None, 2019-12-06 16:00:00, None, None
None, None, -0.763, 98.7, None, None, None, None, None, 2019-12-06 17:00:00, None, None
None, None, -0.902, 98.7, None, None, None, None, None, 2019-12-06 18:00:00, None, None
None, None, -0.982, 98.7, None, None, None, None, None, 2019-12-06 19:00:00, None, None
None, None, -0.799, 98.8, None, None, None, None, None, 2019-12-06 20:00:00, None, None
None, None, -0.838, 98.7, None, None, None, None, None, 2019-12-06 21:00:00, None, None
None, None, -0.834, 98.8, None, None, None, None, None, 2019-12-06 22:00:00, None, None
None, None, -0.815, 98.8, None, None, None, None, None, 2019-12-06 23:00:00, None, None
None, None, -0.815, 98.8, None, None, None, None, None, 2019-12-07 00:00:00, None, None
None, None, -0.934, 98.7, None, None, None, None, None, 2019-12-07 01:00:00, None, None
None, None, -0.886, 98.7, None, None, None, None, None, 2019-12-07 02:00:00, None, None
None, None, -0.775, 98.8, None, None, None, None, None, 2019-12-07 03:00:00, None, None
None, None, -0.894, 98.6, None, None, None, None, None, 2019-12-07 04:00:00, None, None
None, None, -0.843, 98.7, None, None, None, None, None, 2019-12-07 05:00:00, None, None
None, None, -1.133, 98.6, None, None, None, None, None, 2019-12-07 06:00:00, None, None
None, None, -0.978, 98.7, None, None, None, None, None, 2019-12-07 07:00:00, None, None
None, None, -0.966, 98.6, None, None, None, None, None, 2019-12-07 08:00:00, None, None
None, None, -0.675, 98.7, None, None, None, None, None, 2019-12-07 09:00:00, None, None
None, None, -0.357, 98.8, None, None, None, None, None, 2019-12-07 10:00:00, None, None
None, None, -0.397, 98.8, None, None, None, None, None, 2019-12-07 11:00:00, None, None
None, None, -0.481, 98.6, None, None, None, None, None, 2019-12-07 12:00:00, None, None
None, None, -0.341, 98.7, None, None, None, None, None, 2019-12-07 13:00:00, None, None
None, None, -0.325, 98.8, None, None, None, None, None, 2019-12-07 14:00:00, None, None
None, None, -0.54, 98.8, None, None, None, None, None, 2019-12-07 15:00:00, None, None
None, None, -0.624, 98.8, None, None, None, None, None, 2019-12-07 16:00:00, None, None
None, None, -0.834, 98.8, None, None, None, None, None, 2019-12-07 17:00:00, None, None
None, None, -0.731, 98.7, None, None, None, None, None, 2019-12-07 18:00:00, None, None
None, None, -0.787, 98.6, None, None, None, None, None, 2019-12-07 19:00:00, None, None
None, None, -0.835, 98.6, None, None, None, None, None, 2019-12-07 20:00:00, None, None
None, None, -0.481, 98.7, None, None, None, None, None, 2019-12-07 21:00:00, None, None
None, None, -0.799, 95.1, None, None, None, None, None, 2019-12-07 22:00:00, None, None
None, None, -2.23, 90.6, None, None, None, None, None, 2019-12-07 23:00:00, None, None
None, None, -2.241, 84.3, None, None, None, None, None, 2019-12-08 00:00:00, None, None
None, None, -3.084, 86.1, None, None, None, None, None, 2019-12-08 01:00:00, None, None
None, None, -4.305, 84.4, None, None, None, None, None, 2019-12-08 02:00:00, None, None
None, None, -6.608, 84.0, None, None, None, None, None, 2019-12-08 03:00:00, None, None
None, None, -6.894, 79.68, None, None, None, None, None, 2019-12-08 04:00:00, None, None
None, None, -7.462, 77.66, None, None, None, None, None, 2019-12-08 05:00:00, None, None
None, None, -6.936, 71.68, None, None, None, None, None, 2019-12-08 06:00:00, None, None
None, None, -7.136, 74.08, None, None, None, None, None, 2019-12-08 07:00:00, None, None
None, None, -6.85, 71.39, None, None, None, None, None, 2019-12-08 08:00:00, None, None
None, None, -6.953, 72.85, None, None, None, None, None, 2019-12-08 09:00:00, None, None
None, None, -5.263, 68.53, None, None, None, None, None, 2019-12-08 10:00:00, None, None
None, None, -3.562, 62.4, None, None, None, None, None, 2019-12-08 11:00:00, None, None
None, None, -2.417, 61.19, None, None, None, None, None, 2019-12-08 12:00:00, None, None
None, None, -2.273, 60.5, None, None, None, None, None, 2019-12-08 13:00:00, None, None
None, None, -2.197, 60.98, None, None, None, None, None, 2019-12-08 14:00:00, None, None
None, None, -4.48, 70.55, None, None, None, None, None, 2019-12-08 15:00:00, None, None
None, None, -6.421, 77.25, None, None, None, None, None, 2019-12-08 16:00:00, None, None
None, None, -4.826, 73.22, None, None, None, None, None, 2019-12-08 17:00:00, None, None
None, None, -5.943, 74.24, None, None, None, None, None, 2019-12-08 18:00:00, None, None
None, None, -6.166, 75.54, None, None, None, None, None, 2019-12-08 19:00:00, None, None
None, None, -6.713, 78.51, None, None, None, None, None, 2019-12-08 20:00:00, None, None
None, None, -6.615, 79.49, None, None, None, None, None, 2019-12-08 21:00:00, None, None
None, None, -5.134, 72.83, None, None, None, None, None, 2019-12-08 22:00:00, None, None
None, None, -5.561, 78.03, None, None, None, None, None, 2019-12-08 23:00:00, None, None
None, None, -6.755, 83.8, None, None, None, None, None, 2019-12-09 00:00:00, None, None
None, None, -6.253, 84.3, None, None, None, None, None, 2019-12-09 01:00:00, None, None
None, None, -6.953, 83.6, None, None, None, None, None, 2019-12-09 02:00:00, None, None
None, None, -7.37, 86.1, None, None, None, None, None, 2019-12-09 03:00:00, None, None
None, None, -7.824, 89.0, None, None, None, None, None, 2019-12-09 04:00:00, None, None
None, None, -7.585, 85.9, None, None, None, None, None, 2019-12-09 05:00:00, None, None
None, None, -6.045, 85.1, None, None, None, None, None, 2019-12-09 06:00:00, None, None
None, None, -8.27, 86.9, None, None, None, None, None, 2019-12-09 07:00:00, None, None
None, None, -7.458, 89.6, None, None, None, None, None, 2019-12-09 08:00:00, None, None
None, None, -6.442, 85.1, None, None, None, None, None, 2019-12-09 09:00:00, None, None
None, None, -6.201, 84.7, None, None, None, None, None, 2019-12-09 10:00:00, None, None
None, None, -4.858, 79.11, None, None, None, None, None, 2019-12-09 11:00:00, None, None
None, None, -3.443, 75.22, None, None, None, None, None, 2019-12-09 12:00:00, None, None
None, None, -2.542, 75.11, None, None, None, None, None, 2019-12-09 13:00:00, None, None
None, None, -2.971, 80.4, None, None, None, None, None, 2019-12-09 14:00:00, None, None
None, None, -5.81, 92.1, None, None, None, None, None, 2019-12-09 15:00:00, None, None
None, None, -6.775, 91.0, None, None, None, None, None, 2019-12-09 16:00:00, None, None
None, None, -6.086, 90.8, None, None, None, None, None, 2019-12-09 17:00:00, None, None
None, None, -5.79, 89.3, None, None, None, None, None, 2019-12-09 18:00:00, None, None
None, None, -5.892, 90.0, None, None, None, None, None, 2019-12-09 19:00:00, None, None
None, None, -6.477, 90.3, None, None, None, None, None, 2019-12-09 20:00:00, None, None
None, None, -6.293, 91.5, None, None, None, None, None, 2019-12-09 21:00:00, None, None
None, None, -7.221, 91.7, None, None, None, None, None, 2019-12-09 22:00:00, None, None
None, None, -6.73, 90.5, None, None, None, None, None, 2019-12-09 23:00:00, None, None
None, None, -6.524, 89.2, None, None, None, None, None, 2019-12-10 00:00:00, None, None
None, None, -7.038, 90.6, None, None, None, None, None, 2019-12-10 01:00:00, None, None
None, None, -7.652, 88.5, None, None, None, None, None, 2019-12-10 02:00:00, None, None
None, None, -8.14, 92.2, None, None, None, None, None, 2019-12-10 03:00:00, None, None
None, None, -7.995, 90.4, None, None, None, None, None, 2019-12-10 04:00:00, None, None
None, None, -7.438, 92.9, None, None, None, None, None, 2019-12-10 05:00:00, None, None
None, None, -7.097, 92.4, None, None, None, None, None, 2019-12-10 06:00:00, None, None
None, None, -7.512, 92.8, None, None, None, None, None, 2019-12-10 07:00:00, None, None
None, None, -8.03, 91.6, None, None, None, None, None, 2019-12-10 08:00:00, None, None
None, None, -7.5, 91.8, None, None, None, None, None, 2019-12-10 09:00:00, None, None
None, None, -7.891, 93.0, None, None, None, None, None, 2019-12-10 10:00:00, None, None
None, None, -6.528, 92.9, None, None, None, None, None, 2019-12-10 11:00:00, None, None
None, None, -5.986, 93.2, None, None, None, None, None, 2019-12-10 12:00:00, None, None
None, None, -6.19, 93.4, None, None, None, None, None, 2019-12-10 13:00:00, None, None
None, None, -5.706, 93.9, None, None, None, None, None, 2019-12-10 14:00:00, None, None
None, None, -5.542, 94.4, None, None, None, None, None, 2019-12-10 15:00:00, None, None
None, None, -5.414, 94.6, None, None, None, None, None, 2019-12-10 16:00:00, None, None
None, None, -5.303, 94.6, None, None, None, None, None, 2019-12-10 17:00:00, None, None
None, None, -5.216, 94.7, None, None, None, None, None, 2019-12-10 18:00:00, None, None
None, None, -4.977, 94.8, None, None, None, None, None, 2019-12-10 19:00:00, None, None
None, None, -4.762, 95.0, None, None, None, None, None, 2019-12-10 20:00:00, None, None
None, None, -4.826, 94.9, None, None, None, None, None, 2019-12-10 21:00:00, None, None
None, None, -4.834, 94.8, None, None, None, None, None, 2019-12-10 22:00:00, None, None
None, None, -5.064, 94.7, None, None, None, None, None, 2019-12-10 23:00:00, None, None
None, None, -5.053, 94.8, None, None, None, None, None, 2019-12-11 00:00:00, None, None
None, None, -4.886, 94.9, None, None, None, None, None, 2019-12-11 01:00:00, None, None
None, None, -4.627, 95.3, None, None, None, None, None, 2019-12-11 02:00:00, None, None
None, None, -4.85, 95.0, None, None, None, None, None, 2019-12-11 03:00:00, None, None
None, None, -5.065, 94.9, None, None, None, None, None, 2019-12-11 04:00:00, None, None
None, None, -6.122, 94.0, None, None, None, None, None, 2019-12-11 05:00:00, None, None
None, None, -6.731, 94.0, None, None, None, None, None, 2019-12-11 06:00:00, None, None
None, None, -6.464, 93.8, None, None, None, None, None, 2019-12-11 07:00:00, None, None
None, None, -6.532, 93.6, None, None, None, None, None, 2019-12-11 08:00:00, None, None
None, None, -5.721, 94.2, None, None, None, None, None, 2019-12-11 09:00:00, None, None
None, None, -5.025, 94.6, None, None, None, None, None, 2019-12-11 10:00:00, None, None
None, None, -5.169, 94.3, None, None, None, None, None, 2019-12-11 11:00:00, None, None
None, None, -5.301, 94.3, None, None, None, None, None, 2019-12-11 12:00:00, None, None
None, None, -4.91, 94.4, None, None, None, None, None, 2019-12-11 13:00:00, None, None
None, None, -5.132, 94.5, None, None, None, None, None, 2019-12-11 14:00:00, None, None
None, None, -5.017, 94.7, None, None, None, None, None, 2019-12-11 15:00:00, None, None
None, None, -5.106, 94.8, None, None, None, None, None, 2019-12-11 16:00:00, None, None
None, None, -5.315, 94.6, None, None, None, None, None, 2019-12-11 17:00:00, None, None
None, None, -5.411, 94.5, None, None, None, None, None, 2019-12-11 18:00:00, None, None
None, None, -5.391, 94.5, None, None, None, None, None, 2019-12-11 19:00:00, None, None
None, None, -5.458, 94.5, None, None, None, None, None, 2019-12-11 20:00:00, None, None
None, None, -5.494, 94.4, None, None, None, None, None, 2019-12-11 21:00:00, None, None
None, None, -5.339, 94.5, None, None, None, None, None, 2019-12-11 22:00:00, None, None
None, None, -5.411, 94.5, None, None, None, None, None, 2019-12-11 23:00:00, None, None
None, None, -5.434, 94.4, None, None, None, None, None, 2019-12-12 00:00:00, None, None
None, None, -5.387, 94.4, None, None, None, None, None, 2019-12-12 01:00:00, None, None
None, None, -5.446, 94.4, None, None, None, None, None, 2019-12-12 02:00:00, None, None
None, None, -5.363, 94.5, None, None, None, None, None, 2019-12-12 04:00:00, None, None
None, None, -7.455, 92.7, None, None, None, None, None, 2019-12-12 05:00:00, None, None
None, None, -5.872, 94.3, None, None, None, None, None, 2019-12-12 06:00:00, None, None
None, None, -5.298, 94.6, None, None, None, None, None, 2019-12-12 07:00:00, None, None
None, None, -5.057, 94.6, None, None, None, None, None, 2019-12-12 08:00:00, None, None
None, None, -4.595, 94.9, None, None, None, None, None, 2019-12-12 09:00:00, None, None
None, None, -4.266, 95.1, None, None, None, None, None, 2019-12-12 10:00:00, None, None
None, None, -4.257, 95.2, None, None, None, None, None, 2019-12-12 11:00:00, None, None
None, None, -4.262, 95.2, None, None, None, None, None, 2019-12-12 12:00:00, None, None
None, None, -4.175, 95.3, None, None, None, None, None, 2019-12-12 13:00:00, None, None
None, None, -4.194, 95.4, None, None, None, None, None, 2019-12-12 14:00:00, None, None
None, None, -4.421, 95.3, None, None, None, None, None, 2019-12-12 15:00:00, None, None
None, None, -4.411, 95.3, None, None, None, None, None, 2019-12-12 16:00:00, None, None
None, None, -4.433, 95.4, None, None, None, None, None, 2019-12-12 17:00:00, None, None
None, None, -4.138, 95.6, None, None, None, None, None, 2019-12-12 18:00:00, None, None
None, None, -3.752, 96.0, None, None, None, None, None, 2019-12-12 19:00:00, None, None
None, None, -3.625, 96.1, None, None, None, None, None, 2019-12-12 20:00:00, None, None
None, None, -3.585, 96.0, None, None, None, None, None, 2019-12-12 21:00:00, None, None
None, None, -3.828, 95.9, None, None, None, None, None, 2019-12-12 22:00:00, None, None
None, None, -5.029, 95.1, None, None, None, None, None, 2019-12-12 23:00:00, None, None
None, None, -3.02, 96.4, None, None, None, None, None, 2019-12-13 00:00:00, None, None
None, None, -2.786, 95.7, None, None, None, None, None, 2019-12-13 01:00:00, None, None
None, None, -3.052, 93.6, None, None, None, None, None, 2019-12-13 02:00:00, None, None
None, None, -2.71, 91.8, None, None, None, None, None, 2019-12-13 03:00:00, None, None
None, None, -2.945, 90.7, None, None, None, None, None, 2019-12-13 04:00:00, None, None
None, None, -2.511, 89.3, None, None, None, None, None, 2019-12-13 05:00:00, None, None
None, None, -3.478, 90.2, None, None, None, None, None, 2019-12-13 06:00:00, None, None
None, None, -2.917, 87.6, None, None, None, None, None, 2019-12-13 07:00:00, None, None
None, None, -3.597, 87.5, None, None, None, None, None, 2019-12-13 08:00:00, None, None
None, None, -5.848, 94.0, None, None, None, None, None, 2019-12-13 09:00:00, None, None
None, None, -4.85, 94.8, None, None, None, None, None, 2019-12-13 10:00:00, None, None
None, None, -3.447, 94.6, None, None, None, None, None, 2019-12-13 11:00:00, None, None
None, None, -0.701, 92.5, None, None, None, None, None, 2019-12-13 12:00:00, None, None
None, None, -0.582, 82.7, None, None, None, None, None, 2019-12-13 13:00:00, None, None
None, None, -0.739, 86.1, None, None, None, None, None, 2019-12-13 14:00:00, None, None
None, None, -0.974, 87.8, None, None, None, None, None, 2019-12-13 15:00:00, None, None
None, None, -2.779, 92.0, None, None, None, None, None, 2019-12-13 16:00:00, None, None
None, None, -2.848, 90.9, None, None, None, None, None, 2019-12-13 17:00:00, None, None
None, None, -3.442, 92.0, None, None, None, None, None, 2019-12-13 18:00:00, None, None
None, None, -4.162, 91.4, None, None, None, None, None, 2019-12-13 19:00:00, None, None
None, None, -4.476, 90.3, None, None, None, None, None, 2019-12-13 20:00:00, None, None
None, None, -5.597, 90.7, None, None, None, None, None, 2019-12-13 21:00:00, None, None
None, None, -6.19, 87.2, None, None, None, None, None, 2019-12-13 22:00:00, None, None
None, None, -6.522, 90.4, None, None, None, None, None, 2019-12-13 23:00:00, None, None
None, None, -5.156, 90.4, None, None, None, None, None, 2019-12-14 00:00:00, None, None
None, None, -4.741, 89.5, None, None, None, None, None, 2019-12-14 01:00:00, None, None
None, None, -5.804, 89.2, None, None, None, None, None, 2019-12-14 02:00:00, None, None
None, None, -5.52, 89.0, None, None, None, None, None, 2019-12-14 03:00:00, None, None
None, None, -4.865, 89.2, None, None, None, None, None, 2019-12-14 04:00:00, None, None
None, None, -4.647, 89.2, None, None, None, None, None, 2019-12-14 05:00:00, None, None
None, None, -4.536, 87.5, None, None, None, None, None, 2019-12-14 06:00:00, None, None
None, None, -4.52, 88.4, None, None, None, None, None, 2019-12-14 07:00:00, None, None
None, None, -3.398, 83.7, None, None, None, None, None, 2019-12-14 08:00:00, None, None
None, None, -3.939, 87.1, None, None, None, None, None, 2019-12-14 09:00:00, None, None
None, None, -2.653, 82.0, None, None, None, None, None, 2019-12-14 10:00:00, None, None
None, None, -2.111, 83.4, None, None, None, None, None, 2019-12-14 11:00:00, None, None
None, None, -1.634, 79.82, None, None, None, None, None, 2019-12-14 12:00:00, None, None
None, None, -1.92, 77.93, None, None, None, None, None, 2019-12-14 13:00:00, None, None
None, None, -1.908, 72.3, None, None, None, None, None, 2019-12-14 14:00:00, None, None
None, None, -2.091, 84.2, None, None, None, None, None, 2019-12-14 15:00:00, None, None
None, None, -2.791, 90.3, None, None, None, None, None, 2019-12-14 16:00:00, None, None
None, None, -3.304, 94.1, None, None, None, None, None, 2019-12-14 17:00:00, None, None
None, None, -3.738, 91.8, None, None, None, None, None, 2019-12-14 18:00:00, None, None
None, None, -4.277, 91.0, None, None, None, None, None, 2019-12-14 19:00:00, None, None
None, None, -4.297, 90.7, None, None, None, None, None, 2019-12-14 20:00:00, None, None
None, None, -4.5, 90.4, None, None, None, None, None, 2019-12-14 21:00:00, None, None
None, None, -4.432, 89.2, None, None, None, None, None, 2019-12-14 22:00:00, None, None
None, None, -4.925, 91.5, None, None, None, None, None, 2019-12-14 23:00:00, None, None
None, None, -5.45, 91.0, None, None, None, None, None, 2019-12-15 00:00:00, None, None
None, None, -5.832, 91.1, None, None, None, None, None, 2019-12-15 01:00:00, None, None
None, None, -6.114, 87.9, None, None, None, None, None, 2019-12-15 02:00:00, None, None
None, None, -6.042, 86.7, None, None, None, None, None, 2019-12-15 03:00:00, None, None
None, None, -4.937, 86.3, None, None, None, None, None, 2019-12-15 04:00:00, None, None
None, None, -4.484, 84.9, None, None, None, None, None, 2019-12-15 05:00:00, None, None
None, None, -4.85, 79.2, None, None, None, None, None, 2019-12-15 06:00:00, None, None
None, None, -5.232, 80.0, None, None, None, None, None, 2019-12-15 07:00:00, None, None
None, None, -6.794, 83.9, None, None, None, None, None, 2019-12-15 08:00:00, None, None
None, None, -8.15, 83.4, None, None, None, None, None, 2019-12-15 09:00:00, None, None
None, None, -4.913, 71.85, None, None, None, None, None, 2019-12-15 10:00:00, None, None
None, None, -4.087, 72.88, None, None, None, None, None, 2019-12-15 11:00:00, None, None
None, None, -3.388, 70.88, None, None, None, None, None, 2019-12-15 12:00:00, None, None
None, None, -3.631, 74.73, None, None, None, None, None, 2019-12-15 13:00:00, None, None
None, None, -3.813, 73.39, None, None, None, None, None, 2019-12-15 14:00:00, None, None
None, None, -4.612, 70.27, None, None, None, None, None, 2019-12-15 15:00:00, None, None
None, None, -5.224, 72.52, None, None, None, None, None, 2019-12-15 16:00:00, None, None
None, None, -6.062, 76.94, None, None, None, None, None, 2019-12-15 17:00:00, None, None
None, None, -6.095, 77.23, None, None, None, None, None, 2019-12-15 18:00:00, None, None
None, None, -6.877, 78.91, None, None, None, None, None, 2019-12-15 19:00:00, None, None
None, None, -6.386, 77.22, None, None, None, None, None, 2019-12-15 20:00:00, None, None
None, None, -7.161, 82.4, None, None, None, None, None, 2019-12-15 21:00:00, None, None
None, None, -6.861, 79.67, None, None, None, None, None, 2019-12-15 22:00:00, None, None
None, None, -6.02, 76.78, None, None, None, None, None, 2019-12-15 23:00:00, None, None
None, None, -8.4, 84.5, None, None, None, None, None, 2019-12-16 00:00:00, None, None
None, None, -7.421, 81.2, None, None, None, None, None, 2019-12-16 01:00:00, None, None
None, None, -10.23, 90.5, None, None, None, None, None, 2019-12-16 02:00:00, None, None
None, None, -10.82, 89.9, None, None, None, None, None, 2019-12-16 03:00:00, None, None
None, None, -10.15, 90.4, None, None, None, None, None, 2019-12-16 04:00:00, None, None
None, None, -10.24, 90.3, None, None, None, None, None, 2019-12-16 05:00:00, None, None
None, None, -10.03, 90.5, None, None, None, None, None, 2019-12-16 06:00:00, None, None
None, None, -10.22, 90.0, None, None, None, None, None, 2019-12-16 07:00:00, None, None
None, None, -9.67, 90.8, None, None, None, None, None, 2019-12-16 08:00:00, None, None
None, None, -8.91, 91.0, None, None, None, None, None, 2019-12-16 09:00:00, None, None
None, None, -8.92, 90.9, None, None, None, None, None, 2019-12-16 10:00:00, None, None
None, None, -9.13, 90.9, None, None, None, None, None, 2019-12-16 11:00:00, None, None
None, None, -8.78, 91.2, None, None, None, None, None, 2019-12-16 12:00:00, None, None
None, None, -9.08, 90.9, None, None, None, None, None, 2019-12-16 13:00:00, None, None
None, None, -8.91, 90.9, None, None, None, None, None, 2019-12-16 14:00:00, None, None
None, None, -8.99, 91.0, None, None, None, None, None, 2019-12-16 15:00:00, None, None
None, None, -8.85, 91.4, None, None, None, None, None, 2019-12-16 16:00:00, None, None
None, None, -8.73, 91.5, None, None, None, None, None, 2019-12-16 17:00:00, None, None
None, None, -8.58, 91.6, None, None, None, None, None, 2019-12-16 18:00:00, None, None
None, None, -8.58, 91.5, None, None, None, None, None, 2019-12-16 19:00:00, None, None
None, None, -8.5, 91.6, None, None, None, None, None, 2019-12-16 20:00:00, None, None
None, None, -8.35, 91.7, None, None, None, None, None, 2019-12-16 21:00:00, None, None
None, None, -8.03, 92.1, None, None, None, None, None, 2019-12-16 22:00:00, None, None
None, None, -7.765, 92.2, None, None, None, None, None, 2019-12-16 23:00:00, None, None
None, None, -7.689, 92.2, None, None, None, None, None, 2019-12-17 00:00:00, None, None
None, None, -7.582, 92.5, None, None, None, None, None, 2019-12-17 01:00:00, None, None
None, None, -7.315, 92.7, None, None, None, None, None, 2019-12-17 02:00:00, None, None
None, None, -7.501, 92.5, None, None, None, None, None, 2019-12-17 03:00:00, None, None
None, None, -7.391, 92.6, None, None, None, None, None, 2019-12-17 04:00:00, None, None
None, None, -7.06, 93.0, None, None, None, None, None, 2019-12-17 05:00:00, None, None
None, None, -7.354, 92.7, None, None, None, None, None, 2019-12-17 06:00:00, None, None
None, None, -6.878, 93.2, None, None, None, None, None, 2019-12-17 07:00:00, None, None
None, None, -6.405, 93.8, None, None, None, None, None, 2019-12-17 08:00:00, None, None
None, None, -5.934, 93.8, None, None, None, None, None, 2019-12-17 09:00:00, None, None
None, None, -5.9, 93.9, None, None, None, None, None, 2019-12-17 10:00:00, None, None
None, None, -5.812, 93.8, None, None, None, None, None, 2019-12-17 11:00:00, None, None
None, None, -5.971, 93.8, None, None, None, None, None, 2019-12-17 12:00:00, None, None
None, None, -6.019, 93.8, None, None, None, None, None, 2019-12-17 13:00:00, None, None
None, None, -6.114, 93.7, None, None, None, None, None, 2019-12-17 14:00:00, None, None
None, None, -6.162, 93.7, None, None, None, None, None, 2019-12-17 15:00:00, None, None
None, None, -6.174, 93.7, None, None, None, None, None, 2019-12-17 16:00:00, None, None
None, None, -6.27, 93.6, None, None, None, None, None, 2019-12-17 17:00:00, None, None
None, None, -6.293, 93.7, None, None, None, None, None, 2019-12-17 18:00:00, None, None
None, None, -6.265, 93.6, None, None, None, None, None, 2019-12-17 19:00:00, None, None
None, None, -6.226, 93.7, None, None, None, None, None, 2019-12-17 20:00:00, None, None
None, None, -6.122, 93.7, None, None, None, None, None, 2019-12-17 21:00:00, None, None
None, None, -6.198, 93.7, None, None, None, None, None, 2019-12-17 22:00:00, None, None
None, None, -6.238, 93.7, None, None, None, None, None, 2019-12-17 23:00:00, None, None
None, None, -6.142, 93.7, None, None, None, None, None, 2019-12-18 00:00:00, None, None
None, None, -6.206, 93.7, None, None, None, None, None, 2019-12-18 01:00:00, None, None
None, None, -6.389, 93.5, None, None, None, None, None, 2019-12-18 02:00:00, None, None
None, None, -6.492, 93.4, None, None, None, None, None, 2019-12-18 03:00:00, None, None
None, None, -6.512, 93.4, None, None, None, None, None, 2019-12-18 04:00:00, None, None
None, None, -6.579, 93.4, None, None, None, None, None, 2019-12-18 05:00:00, None, None
None, None, -6.437, 93.5, None, None, None, None, None, 2019-12-18 06:00:00, None, None
None, None, -6.353, 93.7, None, None, None, None, None, 2019-12-18 07:00:00, None, None
None, None, -6.266, 93.6, None, None, None, None, None, 2019-12-18 08:00:00, None, None
None, None, -6.186, 93.6, None, None, None, None, None, 2019-12-18 09:00:00, None, None
None, None, -5.979, 93.7, None, None, None, None, None, 2019-12-18 10:00:00, None, None
None, None, -5.709, 93.9, None, None, None, None, None, 2019-12-18 11:00:00, None, None
None, None, -5.593, 94.0, None, None, None, None, None, 2019-12-18 12:00:00, None, None
None, None, -5.49, 94.2, None, None, None, None, None, 2019-12-18 13:00:00, None, None
None, None, -5.657, 94.0, None, None, None, None, None, 2019-12-18 14:00:00, None, None
None, None, -5.617, 94.1, None, None, None, None, None, 2019-12-18 15:00:00, None, None
None, None, -5.872, 94.0, None, None, None, None, None, 2019-12-18 16:00:00, None, None
None, None, -5.935, 94.0, None, None, None, None, None, 2019-12-18 17:00:00, None, None
None, None, -6.043, 93.9, None, None, None, None, None, 2019-12-18 18:00:00, None, None
None, None, -6.17, 93.8, None, None, None, None, None, 2019-12-18 19:00:00, None, None
None, None, -6.099, 93.9, None, None, None, None, None, 2019-12-18 20:00:00, None, None
None, None, -5.951, 94.0, None, None, None, None, None, 2019-12-18 21:00:00, None, None
None, None, -6.079, 93.9, None, None, None, None, None, 2019-12-18 22:00:00, None, None
None, None, -6.258, 93.7, None, None, None, None, None, 2019-12-18 23:00:00, None, None
None, None, -6.222, 93.8, None, None, None, None, None, 2019-12-19 00:00:00, None, None
None, None, -6.146, 93.8, None, None, None, None, None, 2019-12-19 01:00:00, None, None
None, None, -6.138, 93.8, None, None, None, None, None, 2019-12-19 02:00:00, None, None
None, None, -6.138, 93.8, None, None, None, None, None, 2019-12-19 03:00:00, None, None
None, None, -6.198, 93.7, None, None, None, None, None, 2019-12-19 04:00:00, None, None
None, None, -6.206, 93.8, None, None, None, None, None, 2019-12-19 05:00:00, None, None
None, None, -6.126, 93.9, None, None, None, None, None, 2019-12-19 06:00:00, None, None
None, None, -6.047, 93.9, None, None, None, None, None, 2019-12-19 07:00:00, None, None
